website,slug,url,source
https://www.splcenter.org/resources/extremist-files,lydia-brimelow,https://www.splcenter.org/resources/extremist-files/lydia-brimelow,splc
https://www.splcenter.org/resources/extremist-files,male-supremacy,https://www.splcenter.org/resources/extremist-files/male-supremacy,splc
https://www.splcenter.org/resources/extremist-files,malik-zulu-shabazz,https://www.splcenter.org/resources/extremist-files/malik-zulu-shabazz,splc
https://www.splcenter.org/resources/extremist-files,mark-weber,https://www.splcenter.org/resources/extremist-files/mark-weber,splc
https://www.splcenter.org/resources/extremist-files,massresistance,https://www.splcenter.org/resources/extremist-files/massresistance,splc
https://www.splcenter.org/resources/extremist-files,matt-hale,https://www.splcenter.org/resources/extremist-files/matt-hale,splc
https://www.splcenter.org/resources/extremist-files,matt-walsh,https://www.splcenter.org/resources/extremist-files/matt-walsh,splc
https://www.splcenter.org/resources/extremist-files,matthew-heimbach,https://www.splcenter.org/resources/extremist-files/matthew-heimbach,splc
https://www.splcenter.org/resources/extremist-files,mens-rights-activists,https://www.splcenter.org/resources/extremist-files/mens-rights-activists,splc
https://www.splcenter.org/resources/extremist-files,mgtow,https://www.splcenter.org/resources/extremist-files/mgtow,splc
https://www.splcenter.org/resources/extremist-files,michael-boldin,https://www.splcenter.org/resources/extremist-files/michael-boldin,splc
https://www.splcenter.org/resources/extremist-files,michael-brian-vanderboegh-0,https://www.splcenter.org/resources/extremist-files/michael-brian-vanderboegh-0,splc
https://www.splcenter.org/resources/extremist-files,michael-brown,https://www.splcenter.org/resources/extremist-files/michael-brown,splc
https://www.splcenter.org/resources/extremist-files,michael-enoch-peinovich,https://www.splcenter.org/resources/extremist-files/michael-enoch-peinovich,splc
https://www.splcenter.org/resources/extremist-files,michael-flynn,https://www.splcenter.org/resources/extremist-files/michael-flynn,splc
https://www.splcenter.org/resources/extremist-files,michael-hill,https://www.splcenter.org/resources/extremist-files/michael-hill,splc
https://www.splcenter.org/resources/extremist-files,michael-levin,https://www.splcenter.org/resources/extremist-files/michael-levin,splc
https://www.splcenter.org/resources/extremist-files,michael-ralph-tubbs,https://www.splcenter.org/resources/extremist-files/michael-ralph-tubbs,splc
https://www.splcenter.org/resources/extremist-files,mike-cernovich,https://www.splcenter.org/resources/extremist-files/mike-cernovich,splc
https://www.splcenter.org/resources/extremist-files,militia-movement,https://www.splcenter.org/resources/extremist-files/militia-movement,splc
https://www.splcenter.org/resources/extremist-files,misogynist-incels,https://www.splcenter.org/resources/extremist-files/misogynist-incels,splc
https://www.splcenter.org/resources/extremist-files,moms-liberty,https://www.splcenter.org/resources/extremist-files/moms-liberty,splc
https://www.splcenter.org/resources/extremist-files,moorish-sovereign-citizens,https://www.splcenter.org/resources/extremist-files/moorish-sovereign-citizens,splc
https://www.splcenter.org/resources/extremist-files,morris-gulett,https://www.splcenter.org/resources/extremist-files/morris-gulett,splc
https://www.splcenter.org/resources/extremist-files,nathan-benjamin-damigo,https://www.splcenter.org/resources/extremist-files/nathan-benjamin-damigo,splc
https://www.splcenter.org/resources/extremist-files,nation-islam,https://www.splcenter.org/resources/extremist-files/nation-islam,splc
https://www.splcenter.org/resources/extremist-files,national-alliance,https://www.splcenter.org/resources/extremist-files/national-alliance,splc
https://www.splcenter.org/resources/extremist-files,national-coalition-issue-reform,https://www.splcenter.org/resources/extremist-files/national-coalition-issue-reform,splc
https://www.splcenter.org/resources/extremist-files,national-liberty-alliance,https://www.splcenter.org/resources/extremist-files/national-liberty-alliance,splc
https://www.splcenter.org/resources/extremist-files,national-socialist-movement,https://www.splcenter.org/resources/extremist-files/national-socialist-movement,splc
https://www.splcenter.org/resources/extremist-files,national-vanguard,https://www.splcenter.org/resources/extremist-files/national-vanguard,splc
https://www.splcenter.org/resources/extremist-files,nationalist-social-club-nsc-131,https://www.splcenter.org/resources/extremist-files/nationalist-social-club-nsc-131,splc
https://www.splcenter.org/resources/extremist-files,neo-confederate,https://www.splcenter.org/resources/extremist-files/neo-confederate,splc
https://www.splcenter.org/resources/extremist-files,neo-nazi,https://www.splcenter.org/resources/extremist-files/neo-nazi,splc
https://www.splcenter.org/resources/extremist-files,neo-volkisch,https://www.splcenter.org/resources/extremist-files/neo-volkisch,splc
https://www.splcenter.org/resources/extremist-files,network-radio,https://www.splcenter.org/resources/extremist-files/network-radio,splc
https://www.splcenter.org/resources/extremist-files,new-black-panther-party,https://www.splcenter.org/resources/extremist-files/new-black-panther-party,splc
https://www.splcenter.org/resources/extremist-files,new-black-panther-party-self-defense,https://www.splcenter.org/resources/extremist-files/new-black-panther-party-self-defense,splc
https://www.splcenter.org/resources/extremist-files,nick-fuentes,https://www.splcenter.org/resources/extremist-files/nick-fuentes,splc
https://www.splcenter.org/resources/extremist-files,nuwaubian-nation-moors,https://www.splcenter.org/resources/extremist-files/nuwaubian-nation-moors,splc
https://www.splcenter.org/resources/extremist-files,oath-keepers,https://www.splcenter.org/resources/extremist-files/oath-keepers,splc
https://www.splcenter.org/resources/extremist-files,occidental-quarterly,https://www.splcenter.org/resources/extremist-files/occidental-quarterly,splc
https://www.splcenter.org/resources/extremist-files,odysee,https://www.splcenter.org/resources/extremist-files/odysee,splc
https://www.splcenter.org/resources/extremist-files,pacific-justice-institute,https://www.splcenter.org/resources/extremist-files/pacific-justice-institute,splc
https://www.splcenter.org/resources/extremist-files,pamela-geller,https://www.splcenter.org/resources/extremist-files/pamela-geller,splc
https://www.splcenter.org/resources/extremist-files,patriot-front,https://www.splcenter.org/resources/extremist-files/patriot-front,splc
https://www.splcenter.org/resources/extremist-files,paul-cameron,https://www.splcenter.org/resources/extremist-files/paul-cameron,splc
https://www.splcenter.org/resources/extremist-files,paul-elam,https://www.splcenter.org/resources/extremist-files/paul-elam,splc
https://www.splcenter.org/resources/extremist-files,paul-fromm,https://www.splcenter.org/resources/extremist-files/paul-fromm,splc
https://www.splcenter.org/resources/extremist-files,paul-mullet,https://www.splcenter.org/resources/extremist-files/paul-mullet,splc
https://www.splcenter.org/resources/extremist-files,paul-nehlen,https://www.splcenter.org/resources/extremist-files/paul-nehlen,splc
https://www.splcenter.org/resources/extremist-files,paul-ray-ramsey,https://www.splcenter.org/resources/extremist-files/paul-ray-ramsey,splc
https://www.splcenter.org/resources/extremist-files,peter-brimelow,https://www.splcenter.org/resources/extremist-files/peter-brimelow,splc
https://www.splcenter.org/resources/extremist-files,phineas-priesthood,https://www.splcenter.org/resources/extremist-files/phineas-priesthood,splc
https://www.splcenter.org/resources/extremist-files,pickup-artists-alpha-males-self-help,https://www.splcenter.org/resources/extremist-files/pickup-artists-alpha-males-self-help,splc
https://www.splcenter.org/resources/extremist-files,pioneer-fund,https://www.splcenter.org/resources/extremist-files/pioneer-fund,splc
https://www.splcenter.org/resources/extremist-files,prageru,https://www.splcenter.org/resources/extremist-files/prageru,splc
https://www.splcenter.org/resources/extremist-files,proenglish,https://www.splcenter.org/resources/extremist-files/proenglish,splc
https://www.splcenter.org/resources/extremist-files,proud-boys,https://www.splcenter.org/resources/extremist-files/proud-boys,splc
https://www.splcenter.org/resources/extremist-files,racist-skinhead,https://www.splcenter.org/resources/extremist-files/racist-skinhead,splc
https://www.splcenter.org/resources/extremist-files,radical-hebrew-israelites,https://www.splcenter.org/resources/extremist-files/radical-hebrew-israelites,splc
https://www.splcenter.org/resources/extremist-files,radical-traditional-catholicism,https://www.splcenter.org/resources/extremist-files/radical-traditional-catholicism,splc
https://www.splcenter.org/resources/extremist-files,ray-redfeairn,https://www.splcenter.org/resources/extremist-files/ray-redfeairn,splc
https://www.splcenter.org/resources/extremist-files,raymond-cattell,https://www.splcenter.org/resources/extremist-files/raymond-cattell,splc
https://www.splcenter.org/resources/extremist-files,remembrance-project,https://www.splcenter.org/resources/extremist-files/remembrance-project,splc
https://www.splcenter.org/resources/extremist-files,richard-bertrand-spencer,https://www.splcenter.org/resources/extremist-files/richard-bertrand-spencer,splc
https://www.splcenter.org/resources/extremist-files,richard-butler,https://www.splcenter.org/resources/extremist-files/richard-butler,splc
https://www.splcenter.org/resources/extremist-files,richard-lynn,https://www.splcenter.org/resources/extremist-files/richard-lynn,splc
https://www.splcenter.org/resources/extremist-files,rise-above-movement,https://www.splcenter.org/resources/extremist-files/rise-above-movement,splc
https://www.splcenter.org/resources/extremist-files,roan-garcia-quintana,https://www.splcenter.org/resources/extremist-files/roan-garcia-quintana,splc
https://www.splcenter.org/resources/extremist-files,robert-spencer,https://www.splcenter.org/resources/extremist-files/robert-spencer,splc
https://www.splcenter.org/resources/extremist-files,roger-pearson,https://www.splcenter.org/resources/extremist-files/roger-pearson,splc
https://www.splcenter.org/resources/extremist-files,ron-edwards,https://www.splcenter.org/resources/extremist-files/ron-edwards,splc
https://www.splcenter.org/resources/extremist-files,ronald-doggett,https://www.splcenter.org/resources/extremist-files/ronald-doggett,splc
https://www.splcenter.org/resources/extremist-files,roy-moore,https://www.splcenter.org/resources/extremist-files/roy-moore,splc
https://www.splcenter.org/resources/extremist-files,ruth-institute,https://www.splcenter.org/resources/extremist-files/ruth-institute,splc
https://www.splcenter.org/resources/extremist-files,sam-francis,https://www.splcenter.org/resources/extremist-files/sam-francis,splc
https://www.splcenter.org/resources/extremist-files,scott-lively,https://www.splcenter.org/resources/extremist-files/scott-lively,splc
https://www.splcenter.org/resources/extremist-files,shaun-walker,https://www.splcenter.org/resources/extremist-files/shaun-walker,splc
https://www.splcenter.org/resources/extremist-files,social-contract-press,https://www.splcenter.org/resources/extremist-files/social-contract-press,splc
https://www.splcenter.org/resources/extremist-files,sovereign-citizens-movement,https://www.splcenter.org/resources/extremist-files/sovereign-citizens-movement,splc
https://www.splcenter.org/resources/extremist-files,stefan-molyneux,https://www.splcenter.org/resources/extremist-files/stefan-molyneux,splc
https://www.splcenter.org/resources/extremist-files,stephen-miller,https://www.splcenter.org/resources/extremist-files/stephen-miller,splc
https://www.splcenter.org/resources/extremist-files,stew-peters,https://www.splcenter.org/resources/extremist-files/stew-peters,splc
https://www.splcenter.org/resources/extremist-files,stormfront,https://www.splcenter.org/resources/extremist-files/stormfront,splc
